id,customer_id,text,label,service,amount,currency,date,frequency
EML01627,CUST0067,"Your Uber transaction was completed for LKR 67,954.",0,Uber,67954.0,LKR,2026-07-21,one-time
EML01628,CUST0181,"PickMe Food receipt: transaction amount LKR 1,875.",0,PickMe Food,1875.0,LKR,2026-06-10,one-time
EML01629,CUST0066,Payment of $19.38 was processed for your Canva Pro plan. Next billing date: 03 Feb 2026.,1,Canva Pro,19.38,USD,2026-02-03,monthly
EML01630,CUST0296,Payment of $7.08 was processed for your Apple Services plan. Next billing date: 20 Mar 2026.,1,Apple Services,7.08,USD,2026-03-20,monthly
EML01631,CUST0161,"LECO account statement: LKR 14,799 payable for the current period.",0,LECO,14799.0,LKR,2026-02-28,monthly
EML01632,CUST0251,Billing confirmation for Microsoft 365: $7.55.,1,Microsoft 365,7.55,USD,2026-07-27,monthly
EML01633,CUST0235,"Payment received for HNB order #821563: LKR 99,622.",0,HNB,99622.0,LKR,2026-04-25,one-time
EML01634,CUST0104,"Uber receipt: transaction amount LKR 2,072.",0,Uber,2072.0,LKR,2026-02-01,one-time
EML01635,CUST0252,Payment of $17.21 was processed for your YouTube Premium plan. Next billing date: 10 Mar 2026.,1,YouTube Premium,17.21,USD,2026-03-10,monthly
EML01636,CUST0062,"Payment of LKR 37,432 was processed for your Google Play plan. Next billing date: 20 Feb 2026.",1,Google Play,37432.0,LKR,2026-02-20,weekly
EML01637,CUST0277,Payment received for Temu order #321665: $136.59.,0,Temu,136.59,USD,2026-08-27,one-time
EML01638,CUST0158,Your payment of $19.93 for Figma was received for the current period.,1,Figma,19.93,USD,2026-05-17,monthly
EML01639,CUST0170,"CEB account statement: LKR 9,923 payable for the current period.",0,CEB,9923.0,LKR,2026-01-24,monthly
EML01640,CUST0116,Billing confirmation for Figma: $18.70.,1,Figma,18.7,USD,2026-04-09,monthly
EML01641,CUST0263,Your Google One account was charged $2.57. The current plan remains active.,1,Google One,2.57,USD,2026-02-26,monthly
EML01642,CUST0085,Billing confirmation for Figma: $38.14.,1,Figma,38.14,USD,2026-03-13,monthly
EML01643,CUST0225,Your payment of $6.76 for Apple Services was received for the current period.,1,Apple Services,6.76,USD,2026-02-18,monthly
EML01644,CUST0200,"Dialog account statement: LKR 4,380 payable for the current period.",0,Dialog,4380.0,LKR,2026-01-16,monthly
EML01645,CUST0270,Your payment of $24.68 for Figma was received for the current period.,1,Figma,24.68,USD,2026-07-05,monthly
EML01646,CUST0066,Billing confirmation for Spotify Premium: $11.73.,1,Spotify Premium,11.73,USD,2026-04-02,monthly
EML01647,CUST0208,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 18 May 2026.,1,ChatGPT Plus,20.0,USD,2026-05-18,monthly
EML01648,CUST0069,"Payment of LKR 8,497 is due for your SLT account for 24 Jun 2026.",0,SLT,8497.0,LKR,2026-06-24,monthly
EML01649,CUST0249,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2025-12-30,monthly
EML01650,CUST0252,Your ChatGPT Plus account was charged $20.00. The current plan remains active.,1,ChatGPT Plus,20.0,USD,2026-01-26,monthly
EML01651,CUST0021,Billing confirmation for Figma: $54.88.,1,Figma,54.88,USD,2026-04-25,monthly
EML01652,CUST0279,Billing confirmation for Canva Pro: $17.41.,1,Canva Pro,17.41,USD,2026-03-11,monthly
EML01653,CUST0217,"Mobitel billing notice: current amount payable is LKR 6,867.",0,Mobitel,6867.0,LKR,2026-02-16,monthly
EML01654,CUST0198,Your payment of $50.10 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,50.1,USD,2026-02-19,monthly
EML01655,CUST0156,Payment of $19.07 was processed for your Canva Pro plan. Next billing date: 05 Jun 2026.,1,Canva Pro,19.07,USD,2026-06-05,monthly
EML01656,CUST0039,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 24 Jan 2026.,1,ChatGPT Plus,20.0,USD,2026-01-24,monthly
EML01657,CUST0055,HNB receipt: transaction amount LKR 481.,0,HNB,481.0,LKR,2026-04-19,one-time
EML01658,CUST0054,Your Apple Services account was charged $13.96. The current plan remains active.,1,Apple Services,13.96,USD,2026-01-23,monthly
EML01659,CUST0090,"Sampath Bank receipt: transaction amount LKR 24,640.",0,Sampath Bank,24640.0,LKR,2026-02-20,one-time
EML01660,CUST0152,Payment of $15.36 was processed for your Canva Pro plan. Next billing date: 25 Mar 2026.,1,Canva Pro,15.36,USD,2026-03-25,monthly
EML01661,CUST0151,"CEB billing notice: current amount payable is LKR 14,111.",0,CEB,14111.0,LKR,2026-02-06,monthly
EML01662,CUST0241,Payment of $19.66 was processed for your Apple Services plan. Next billing date: 29 May 2026.,1,Apple Services,19.66,USD,2026-05-29,monthly
EML01663,CUST0264,Temu transaction processed: $126.57.,0,Temu,126.57,USD,2026-03-17,one-time
EML01664,CUST0045,Payment of $38.57 was processed for your Adobe Creative Cloud plan. Next billing date: 16 Apr 2026.,1,Adobe Creative Cloud,38.57,USD,2026-04-16,monthly
EML01665,CUST0148,"Payment of LKR 4,737 is due for your LECO account for 04 Feb 2026.",0,LECO,4737.0,LKR,2026-02-04,monthly
EML01666,CUST0038,"CEB account statement: LKR 13,786 payable for the current period.",0,CEB,13786.0,LKR,2026-04-02,monthly
EML01667,CUST0244,"Your payment of LKR 78,584 for Google Play was received for the current period.",1,Google Play,78584.0,LKR,2026-02-04,weekly
EML01668,CUST0041,Billing confirmation for Canva Pro: $14.38.,1,Canva Pro,14.38,USD,2026-04-20,monthly
EML01669,CUST0262,"Sampath Bank receipt: transaction amount LKR 67,061.",0,Sampath Bank,67061.0,LKR,2026-06-10,one-time
EML01670,CUST0065,Your payment of $12.60 for Microsoft 365 was received for the current period.,1,Microsoft 365,12.6,USD,2026-07-13,monthly
EML01671,CUST0213,Payment of $9.60 was processed for your Microsoft 365 plan. Next billing date: 29 Jun 2026.,1,Microsoft 365,9.6,USD,2026-06-29,monthly
EML01672,CUST0105,"BOC transaction processed: LKR 59,753.",0,BOC,59753.0,LKR,2026-06-12,one-time
EML01673,CUST0029,Payment of $11.78 was processed for your Microsoft 365 plan. Next billing date: 25 Jan 2026.,1,Microsoft 365,11.78,USD,2026-01-25,monthly
EML01674,CUST0222,Payment of $39.30 was processed for your Figma plan. Next billing date: 03 Mar 2026.,1,Figma,39.3,USD,2026-03-03,monthly
EML01675,CUST0167,"Your Uber Eats transaction was completed for LKR 55,777.",0,Uber Eats,55777.0,LKR,2026-07-22,one-time
EML01676,CUST0203,Your payment of $17.78 for Canva Pro was received for the current period.,1,Canva Pro,17.78,USD,2026-04-23,monthly
EML01677,CUST0151,"Payment received for HNB order #676869: LKR 23,117.",0,HNB,23117.0,LKR,2026-05-07,one-time
EML01678,CUST0013,Your payment of $18.76 for Canva Pro was received for the current period.,1,Canva Pro,18.76,USD,2026-03-13,monthly
EML01679,CUST0086,"CEB billing notice: current amount payable is LKR 4,258.",0,CEB,4258.0,LKR,2026-05-14,monthly
EML01680,CUST0187,Payment of $14.98 was processed for your YouTube Premium plan. Next billing date: 27 May 2026.,1,YouTube Premium,14.98,USD,2026-05-27,monthly
EML01681,CUST0016,"Payment of LKR 41,757 was processed for your Google Play plan. Next billing date: 27 Jan 2026.",1,Google Play,41757.0,LKR,2026-01-27,weekly
EML01682,CUST0219,"CEB billing notice: current amount payable is LKR 5,144.",0,CEB,5144.0,LKR,2026-04-15,monthly
EML01683,CUST0088,Your Microsoft 365 account was charged $8.56. The current plan remains active.,1,Microsoft 365,8.56,USD,2026-04-23,monthly
EML01684,CUST0211,Payment of $9.99 was processed for your Google One plan. Next billing date: 13 Mar 2026.,1,Google One,9.99,USD,2026-03-13,monthly
EML01685,CUST0292,Your payment of $8.24 for Microsoft 365 was received for the current period.,1,Microsoft 365,8.24,USD,2026-04-05,monthly
EML01686,CUST0002,Payment of $31.72 was processed for your Figma plan. Next billing date: 07 Feb 2026.,1,Figma,31.72,USD,2026-02-07,monthly
EML01687,CUST0085,"Payment received for BOC order #491255: LKR 10,156.",0,BOC,10156.0,LKR,2026-01-25,one-time
EML01688,CUST0243,"Your SLT account has a balance of LKR 3,994.",0,SLT,3994.0,LKR,2026-03-25,monthly
EML01689,CUST0058,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-04-14,monthly
EML01690,CUST0137,Your Figma account was charged $29.09. The current plan remains active.,1,Figma,29.09,USD,2026-01-05,monthly
EML01691,CUST0077,"NWSDB account statement: LKR 5,390 payable for the current period.",0,NWSDB,5390.0,LKR,2026-02-09,monthly
EML01692,CUST0105,"Your PickMe transaction was completed for LKR 34,133.",0,PickMe,34133.0,LKR,2026-03-25,one-time
EML01693,CUST0300,"Commercial Bank receipt: transaction amount LKR 82,295.",0,Commercial Bank,82295.0,LKR,2026-08-11,one-time
EML01694,CUST0123,Payment of $16.40 was processed for your Google One plan. Next billing date: 21 May 2026.,1,Google One,16.4,USD,2026-05-21,monthly
EML01695,CUST0080,Billing confirmation for Spotify Premium: $8.26.,1,Spotify Premium,8.26,USD,2026-02-27,monthly
EML01696,CUST0195,"Your Commercial Bank transaction was completed for LKR 59,299.",0,Commercial Bank,59299.0,LKR,2026-07-06,one-time
EML01697,CUST0191,Payment of $15.56 was processed for your YouTube Premium plan. Next billing date: 15 Jun 2026.,1,YouTube Premium,15.56,USD,2026-06-15,monthly
EML01698,CUST0136,"Daraz transaction processed: LKR 45,482.",0,Daraz,45482.0,LKR,2026-03-17,one-time
EML01699,CUST0043,"PickMe receipt: transaction amount LKR 21,115.",0,PickMe,21115.0,LKR,2026-07-11,one-time
EML01700,CUST0006,Payment of $19.27 was processed for your Netflix plan. Next billing date: 08 Jan 2026.,1,Netflix,19.27,USD,2026-01-08,monthly
EML01701,CUST0042,"Your PickMe Food transaction was completed for LKR 76,469.",0,PickMe Food,76469.0,LKR,2026-02-05,one-time
EML01702,CUST0246,Your payment of $9.39 for Microsoft 365 was received for the current period.,1,Microsoft 365,9.39,USD,2026-05-29,monthly
EML01703,CUST0295,Billing confirmation for Google One: $19.12.,1,Google One,19.12,USD,2026-04-15,monthly
EML01704,CUST0137,"SLT account statement: LKR 1,987 payable for the current period.",0,SLT,1987.0,LKR,2026-06-12,monthly
EML01705,CUST0098,Payment of $12.51 was processed for your Microsoft 365 plan. Next billing date: 07 Apr 2026.,1,Microsoft 365,12.51,USD,2026-04-07,monthly
EML01706,CUST0121,Billing confirmation for Figma: $48.84.,1,Figma,48.84,USD,2026-03-25,monthly
EML01707,CUST0135,Your Canva Pro account was charged $17.52. The current plan remains active.,1,Canva Pro,17.52,USD,2026-06-23,monthly
EML01708,CUST0218,Payment of $11.21 was processed for your Spotify Premium plan. Next billing date: 23 Jun 2026.,1,Spotify Premium,11.21,USD,2026-06-23,monthly
EML01709,CUST0208,"Daraz transaction processed: LKR 62,496.",0,Daraz,62496.0,LKR,2026-03-31,one-time
EML01710,CUST0209,"Your Daraz transaction was completed for LKR 18,671.",0,Daraz,18671.0,LKR,2026-05-15,one-time
EML01711,CUST0212,Billing confirmation for Google One: $2.36.,1,Google One,2.36,USD,2026-04-10,monthly
EML01712,CUST0217,Billing confirmation for Google One: $5.02.,1,Google One,5.02,USD,2026-06-13,monthly
EML01713,CUST0108,Payment of $63.18 was processed for your Adobe Creative Cloud plan. Next billing date: 06 Jan 2026.,1,Adobe Creative Cloud,63.18,USD,2026-01-06,monthly
EML01714,CUST0113,Payment of $13.26 was processed for your Canva Pro plan. Next billing date: 17 Feb 2026.,1,Canva Pro,13.26,USD,2026-02-17,monthly
EML01715,CUST0268,"Your Commercial Bank transaction was completed for LKR 59,765.",0,Commercial Bank,59765.0,LKR,2026-06-01,one-time
EML01716,CUST0086,"LECO account statement: LKR 14,599 payable for the current period.",0,LECO,14599.0,LKR,2026-02-26,monthly
EML01717,CUST0016,"Payment received for Daraz order #563842: LKR 21,436.",0,Daraz,21436.0,LKR,2026-06-05,one-time
EML01718,CUST0175,Payment of $14.88 was processed for your Google One plan. Next billing date: 29 Apr 2026.,1,Google One,14.88,USD,2026-04-29,monthly
EML01719,CUST0077,Payment of $15.08 was processed for your YouTube Premium plan. Next billing date: 22 May 2026.,1,YouTube Premium,15.08,USD,2026-05-22,monthly
EML01720,CUST0200,Your Spotify Premium account was charged $10.10. The current plan remains active.,1,Spotify Premium,10.1,USD,2026-02-21,monthly
EML01721,CUST0012,Your payment of $46.24 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,46.24,USD,2026-03-15,monthly
EML01722,CUST0082,Your Canva Pro account was charged $13.54. The current plan remains active.,1,Canva Pro,13.54,USD,2026-06-01,monthly
EML01723,CUST0213,"Dialog account statement: LKR 2,222 payable for the current period.",0,Dialog,2222.0,LKR,2026-02-02,monthly
EML01724,CUST0238,"LECO account statement: LKR 14,286 payable for the current period.",0,LECO,14286.0,LKR,2026-05-08,monthly
EML01725,CUST0039,"Billing confirmation for Google Play: LKR 59,552.",1,Google Play,59552.0,LKR,2026-01-31,weekly
EML01726,CUST0109,"Payment received for Uber order #935855: LKR 50,245.",0,Uber,50245.0,LKR,2026-06-27,one-time
EML01727,CUST0236,Your payment of $13.22 for Google One was received for the current period.,1,Google One,13.22,USD,2026-01-12,monthly
EML01728,CUST0205,Billing confirmation for Canva Pro: $18.26.,1,Canva Pro,18.26,USD,2026-03-06,monthly
EML01729,CUST0207,Payment of $8.51 was processed for your Spotify Premium plan. Next billing date: 24 Jan 2026.,1,Spotify Premium,8.51,USD,2026-01-24,monthly
EML01730,CUST0185,Billing confirmation for ChatGPT Plus: $20.00.,1,ChatGPT Plus,20.0,USD,2026-03-18,monthly
EML01731,CUST0133,"PickMe transaction processed: LKR 48,439.",0,PickMe,48439.0,LKR,2026-01-04,one-time
EML01732,CUST0190,Payment of $67.68 was processed for your Adobe Creative Cloud plan. Next billing date: 09 Mar 2026.,1,Adobe Creative Cloud,67.68,USD,2026-03-09,monthly
EML01733,CUST0208,Your payment of $7.21 for Spotify Premium was received for the current period.,1,Spotify Premium,7.21,USD,2026-01-09,monthly
EML01734,CUST0110,"Your CEB account has a balance of LKR 4,498.",0,CEB,4498.0,LKR,2026-07-09,monthly
EML01735,CUST0250,Your Figma account was charged $39.72. The current plan remains active.,1,Figma,39.72,USD,2026-02-14,monthly
EML01736,CUST0069,Billing confirmation for Adobe Creative Cloud: $53.87.,1,Adobe Creative Cloud,53.87,USD,2026-04-07,monthly
EML01737,CUST0190,Payment of $12.27 was processed for your Microsoft 365 plan. Next billing date: 21 Mar 2026.,1,Microsoft 365,12.27,USD,2026-03-21,monthly
EML01738,CUST0224,"Payment of LKR 1,788 is due for your Dialog account for 24 May 2026.",0,Dialog,1788.0,LKR,2026-05-24,monthly
EML01739,CUST0032,"Payment received for Daraz order #627199: LKR 10,825.",0,Daraz,10825.0,LKR,2026-06-12,one-time
EML01740,CUST0103,"Payment of LKR 3,859 is due for your Dialog account for 13 Jan 2026.",0,Dialog,3859.0,LKR,2026-01-13,monthly
EML01741,CUST0299,"Payment received for Uber order #145652: LKR 12,872.",0,Uber,12872.0,LKR,2026-01-24,one-time
EML01742,CUST0116,"Your CEB account has a balance of LKR 2,136.",0,CEB,2136.0,LKR,2026-04-18,monthly
EML01743,CUST0217,Your payment of $3.55 for Google One was received for the current period.,1,Google One,3.55,USD,2026-02-17,monthly
EML01744,CUST0006,Your Microsoft 365 account was charged $12.30. The current plan remains active.,1,Microsoft 365,12.3,USD,2026-07-09,monthly
EML01745,CUST0251,"Payment received for HNB order #951319: LKR 20,414.",0,HNB,20414.0,LKR,2026-02-02,one-time
EML01746,CUST0017,Billing confirmation for Microsoft 365: $12.03.,1,Microsoft 365,12.03,USD,2026-03-10,monthly
EML01747,CUST0296,Billing confirmation for Apple Services: $13.95.,1,Apple Services,13.95,USD,2026-04-17,monthly
EML01748,CUST0229,Payment of $18.56 was processed for your Canva Pro plan. Next billing date: 24 Mar 2026.,1,Canva Pro,18.56,USD,2026-03-24,monthly
EML01749,CUST0089,Payment of $20.00 was processed for your ChatGPT Plus plan. Next billing date: 22 Mar 2026.,1,ChatGPT Plus,20.0,USD,2026-03-22,monthly
EML01750,CUST0035,Your Apple Services account was charged $11.96. The current plan remains active.,1,Apple Services,11.96,USD,2026-04-06,monthly
EML01751,CUST0226,"Payment received for PickMe order #842075: LKR 14,460.",0,PickMe,14460.0,LKR,2026-04-13,one-time
EML01752,CUST0104,Your payment of $49.01 for Figma was received for the current period.,1,Figma,49.01,USD,2026-03-13,monthly
EML01753,CUST0196,Payment of $8.88 was processed for your Spotify Premium plan. Next billing date: 15 Jun 2026.,1,Spotify Premium,8.88,USD,2026-06-15,monthly
EML01754,CUST0295,"Your BOC transaction was completed for LKR 56,146.",0,BOC,56146.0,LKR,2026-07-03,one-time
EML01755,CUST0095,"Your LECO account has a balance of LKR 9,418.",0,LECO,9418.0,LKR,2026-01-20,monthly
EML01756,CUST0060,"Payment received for BOC order #813983: LKR 17,595.",0,BOC,17595.0,LKR,2026-01-29,one-time
EML01757,CUST0287,"Dialog account statement: LKR 3,974 payable for the current period.",0,Dialog,3974.0,LKR,2026-06-22,monthly
EML01758,CUST0255,Billing confirmation for Canva Pro: $16.38.,1,Canva Pro,16.38,USD,2026-05-06,monthly
EML01759,CUST0133,Payment of $5.67 was processed for your Google One plan. Next billing date: 12 Apr 2026.,1,Google One,5.67,USD,2026-04-12,monthly
EML01760,CUST0248,Your Spotify Premium account was charged $11.32. The current plan remains active.,1,Spotify Premium,11.32,USD,2026-05-28,monthly
EML01761,CUST0023,Billing confirmation for Netflix: $11.25.,1,Netflix,11.25,USD,2026-05-03,monthly
EML01762,CUST0267,"Payment received for Uber Eats order #293859: LKR 60,687.",0,Uber Eats,60687.0,LKR,2026-04-02,one-time
EML01763,CUST0196,Billing confirmation for Spotify Premium: $7.77.,1,Spotify Premium,7.77,USD,2026-02-15,monthly
EML01764,CUST0167,"Your Uber Eats transaction was completed for LKR 14,044.",0,Uber Eats,14044.0,LKR,2026-07-08,one-time
EML01765,CUST0038,Billing confirmation for Microsoft 365: $12.95.,1,Microsoft 365,12.95,USD,2026-07-20,monthly
EML01766,CUST0062,"PickMe Food transaction processed: LKR 68,050.",0,PickMe Food,68050.0,LKR,2026-03-02,one-time
EML01767,CUST0196,Your Adobe Creative Cloud account was charged $69.60. The current plan remains active.,1,Adobe Creative Cloud,69.6,USD,2026-04-11,monthly
EML01768,CUST0004,Your payment of $7.34 for Google One was received for the current period.,1,Google One,7.34,USD,2026-04-12,monthly
EML01769,CUST0288,"NWSDB billing notice: current amount payable is LKR 5,197.",0,NWSDB,5197.0,LKR,2026-05-29,monthly
EML01770,CUST0033,"Commercial Bank transaction processed: LKR 36,044.",0,Commercial Bank,36044.0,LKR,2026-07-04,one-time
EML01771,CUST0252,Your payment of $19.64 for Canva Pro was received for the current period.,1,Canva Pro,19.64,USD,2026-03-26,monthly
EML01772,CUST0297,Billing confirmation for Adobe Creative Cloud: $30.45.,1,Adobe Creative Cloud,30.45,USD,2026-02-25,monthly
EML01773,CUST0222,Billing confirmation for Microsoft 365: $11.00.,1,Microsoft 365,11.0,USD,2026-04-05,monthly
EML01774,CUST0060,"Your PickMe transaction was completed for LKR 5,671.",0,PickMe,5671.0,LKR,2026-05-25,one-time
EML01775,CUST0247,"Your PickMe Food transaction was completed for LKR 78,888.",0,PickMe Food,78888.0,LKR,2026-03-09,one-time
EML01776,CUST0134,Payment received for Temu order #952690: $60.18.,0,Temu,60.18,USD,2026-05-12,one-time
EML01777,CUST0241,Payment of $66.11 was processed for your Adobe Creative Cloud plan. Next billing date: 21 Apr 2026.,1,Adobe Creative Cloud,66.11,USD,2026-04-21,monthly
EML01778,CUST0267,"Payment of LKR 13,685 is due for your LECO account for 13 Apr 2026.",0,LECO,13685.0,LKR,2026-04-13,monthly
EML01779,CUST0260,"Payment received for BOC order #954242: LKR 44,192.",0,BOC,44192.0,LKR,2026-08-02,one-time
EML01780,CUST0276,Billing confirmation for Figma: $57.28.,1,Figma,57.28,USD,2026-01-25,monthly
EML01781,CUST0241,Your payment of $67.59 for Adobe Creative Cloud was received for the current period.,1,Adobe Creative Cloud,67.59,USD,2026-01-22,monthly
EML01782,CUST0036,"HNB receipt: transaction amount LKR 22,087.",0,HNB,22087.0,LKR,2026-02-24,one-time
EML01783,CUST0294,"PickMe Food receipt: transaction amount LKR 22,703.",0,PickMe Food,22703.0,LKR,2026-03-09,one-time
EML01784,CUST0175,"Your BOC transaction was completed for LKR 55,385.",0,BOC,55385.0,LKR,2026-04-01,one-time
EML01785,CUST0296,Your Temu transaction was completed for $72.86.,0,Temu,72.86,USD,2026-01-10,one-time
EML01786,CUST0239,Your payment of $7.64 for Spotify Premium was received for the current period.,1,Spotify Premium,7.64,USD,2026-05-01,monthly
EML01787,CUST0019,Billing confirmation for Canva Pro: $16.21.,1,Canva Pro,16.21,USD,2026-01-21,monthly
EML01788,CUST0169,"HNB transaction processed: LKR 46,383.",0,HNB,46383.0,LKR,2026-08-28,one-time
EML01789,CUST0081,"PickMe Food transaction processed: LKR 84,188.",0,PickMe Food,84188.0,LKR,2026-08-21,one-time
EML01790,CUST0131,"Your payment of LKR 65,478 for Google Play was received for the current period.",1,Google Play,65478.0,LKR,2026-01-14,weekly
EML01791,CUST0269,Your Temu transaction was completed for $110.07.,0,Temu,110.07,USD,2026-07-20,one-time
EML01792,CUST0277,"NWSDB account statement: LKR 4,420 payable for the current period.",0,NWSDB,4420.0,LKR,2026-01-21,monthly
EML01793,CUST0144,Your payment of $10.21 for Microsoft 365 was received for the current period.,1,Microsoft 365,10.21,USD,2026-02-24,monthly
EML01794,CUST0060,"Payment received for PickMe order #833609: LKR 50,603.",0,PickMe,50603.0,LKR,2026-02-28,one-time
EML01795,CUST0245,"Payment of LKR 4,657 was processed for your Google Play plan. Next billing date: 12 Feb 2026.",1,Google Play,4657.0,LKR,2026-02-12,weekly
EML01796,CUST0039,"NWSDB billing notice: current amount payable is LKR 2,103.",0,NWSDB,2103.0,LKR,2026-02-02,monthly
EML01797,CUST0133,Your payment of $6.69 for Google One was received for the current period.,1,Google One,6.69,USD,2026-05-14,monthly
EML01798,CUST0099,"Payment of LKR 7,184 is due for your Dialog account for 22 Feb 2026.",0,Dialog,7184.0,LKR,2026-02-22,monthly
EML01799,CUST0103,"BOC receipt: transaction amount LKR 55,374.",0,BOC,55374.0,LKR,2026-04-29,one-time
EML01800,CUST0011,Billing confirmation for Netflix: $10.07.,1,Netflix,10.07,USD,2026-04-26,monthly
EML01801,CUST0113,Payment of $15.28 was processed for your Apple Services plan. Next billing date: 31 Jan 2026.,1,Apple Services,15.28,USD,2026-01-31,monthly
EML01802,CUST0229,Billing confirmation for Canva Pro: $17.26.,1,Canva Pro,17.26,USD,2026-06-21,monthly
EML01803,CUST0287,"Payment of LKR 4,283 is due for your Dialog account for 21 Jan 2026.",0,Dialog,4283.0,LKR,2026-01-21,monthly
EML01804,CUST0213,Billing confirmation for Microsoft 365: $8.72.,1,Microsoft 365,8.72,USD,2026-01-31,monthly
EML01805,CUST0283,Billing confirmation for Apple Services: $15.66.,1,Apple Services,15.66,USD,2026-02-27,monthly
EML01806,CUST0007,Billing confirmation for Google One: $9.63.,1,Google One,9.63,USD,2026-01-14,monthly
EML01807,CUST0255,Your Canva Pro account was charged $13.05. The current plan remains active.,1,Canva Pro,13.05,USD,2026-06-04,monthly
EML01808,CUST0081,"Payment of LKR 84,688 was processed for your Google Play plan. Next billing date: 13 Jan 2026.",1,Google Play,84688.0,LKR,2026-01-13,weekly
EML01809,CUST0208,"Payment of LKR 2,738 is due for your NWSDB account for 12 Jun 2026.",0,NWSDB,2738.0,LKR,2026-06-12,monthly
EML01810,CUST0017,Your Adobe Creative Cloud account was charged $69.68. The current plan remains active.,1,Adobe Creative Cloud,69.68,USD,2026-04-24,monthly
EML01811,CUST0026,"Payment of LKR 8,148 is due for your SLT account for 14 Feb 2026.",0,SLT,8148.0,LKR,2026-02-14,monthly
EML01812,CUST0018,Temu transaction processed: $65.54.,0,Temu,65.54,USD,2026-05-23,one-time
EML01813,CUST0260,"Your Uber Eats transaction was completed for LKR 28,825.",0,Uber Eats,28825.0,LKR,2026-02-23,one-time
EML01814,CUST0020,"Payment of LKR 4,797 is due for your SLT account for 12 May 2026.",0,SLT,4797.0,LKR,2026-05-12,monthly
EML01815,CUST0277,"CEB account statement: LKR 3,819 payable for the current period.",0,CEB,3819.0,LKR,2026-05-10,monthly
EML01816,CUST0034,Your payment of $7.98 for Spotify Premium was received for the current period.,1,Spotify Premium,7.98,USD,2026-03-27,monthly
EML01817,CUST0229,Billing confirmation for Google One: $19.43.,1,Google One,19.43,USD,2026-01-01,monthly
EML01818,CUST0234,Your Microsoft 365 account was charged $8.92. The current plan remains active.,1,Microsoft 365,8.92,USD,2026-04-08,monthly
EML01819,CUST0034,Payment of $11.92 was processed for your Spotify Premium plan. Next billing date: 25 Jun 2026.,1,Spotify Premium,11.92,USD,2026-06-25,monthly
EML01820,CUST0026,Billing confirmation for YouTube Premium: $15.35.,1,YouTube Premium,15.35,USD,2026-01-10,monthly
EML01821,CUST0104,"Payment received for Daraz order #332609: LKR 25,870.",0,Daraz,25870.0,LKR,2026-05-22,one-time
EML01822,CUST0060,"NWSDB billing notice: current amount payable is LKR 4,921.",0,NWSDB,4921.0,LKR,2026-03-12,monthly
EML01823,CUST0190,Your Microsoft 365 account was charged $11.17. The current plan remains active.,1,Microsoft 365,11.17,USD,2026-04-17,monthly
EML01824,CUST0124,"Mobitel account statement: LKR 6,786 payable for the current period.",0,Mobitel,6786.0,LKR,2026-05-19,monthly
EML01825,CUST0235,Billing confirmation for Figma: $21.77.,1,Figma,21.77,USD,2026-07-19,monthly
EML01826,CUST0040,"LECO billing notice: current amount payable is LKR 7,774.",0,LECO,7774.0,LKR,2026-02-01,monthly
EML01827,CUST0137,Your payment of $15.43 for Google One was received for the current period.,1,Google One,15.43,USD,2026-04-11,monthly
EML01828,CUST0275,Your payment of $15.84 for YouTube Premium was received for the current period.,1,YouTube Premium,15.84,USD,2026-04-12,monthly
EML01829,CUST0082,Your Canva Pro account was charged $16.73. The current plan remains active.,1,Canva Pro,16.73,USD,2026-01-02,monthly
EML01830,CUST0009,"Your Uber Eats transaction was completed for LKR 84,811.",0,Uber Eats,84811.0,LKR,2026-08-02,one-time
EML01831,CUST0121,"Uber receipt: transaction amount LKR 71,761.",0,Uber,71761.0,LKR,2026-03-21,one-time
EML01832,CUST0104,Billing confirmation for Spotify Premium: $5.53.,1,Spotify Premium,5.53,USD,2026-03-24,monthly
EML01833,CUST0115,Your payment of $12.02 for Netflix was received for the current period.,1,Netflix,12.02,USD,2026-01-18,monthly
EML01834,CUST0157,Payment of $16.26 was processed for your YouTube Premium plan. Next billing date: 06 Apr 2026.,1,YouTube Premium,16.26,USD,2026-04-06,monthly
EML01835,CUST0291,"CEB account statement: LKR 11,517 payable for the current period.",0,CEB,11517.0,LKR,2026-06-22,monthly
EML01836,CUST0088,"Your Daraz transaction was completed for LKR 10,402.",0,Daraz,10402.0,LKR,2026-05-21,one-time
EML01837,CUST0225,Billing confirmation for Adobe Creative Cloud: $51.21.,1,Adobe Creative Cloud,51.21,USD,2026-01-27,monthly
EML01838,CUST0207,Payment of $8.91 was processed for your Spotify Premium plan. Next billing date: 23 Feb 2026.,1,Spotify Premium,8.91,USD,2026-02-23,monthly
EML01839,CUST0239,Your Spotify Premium account was charged $9.31. The current plan remains active.,1,Spotify Premium,9.31,USD,2026-04-02,monthly
EML01840,CUST0274,Billing confirmation for Google One: $18.10.,1,Google One,18.1,USD,2026-02-07,monthly
